state,actions,reward,next_state,done
11358,[[0 1 1 0 0 0 0 0 0 0 1 0]],0,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11359,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11360,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 0 1 0 0 0 0 0 1 0 0 0]],False
11361,[[0 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11362,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11363,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11364,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11365,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11366,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11367,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11368,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11369,[[1 0 1 0 0 0 0 0 1 0 0 0]],2,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11370,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11371,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11372,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11373,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 0 0 0 0 0 0 0 0 1 0]],False
11374,[[1 0 0 0 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11375,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11376,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11377,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11378,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11379,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11380,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 0 0 0 1 0 0]],False
11381,[[1 0 0 0 0 0 0 0 0 1 0 0]],1,10,[[0 0 0 1 0 0 0 0 0 1 0 0]],False
11382,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11383,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11384,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11385,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11386,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11387,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11388,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11389,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11390,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11391,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11392,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11393,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11394,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
11395,[[0 1 0 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11396,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11397,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11398,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11399,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11400,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11401,[[0 1 1 0 0 0 0 0 0 0 0 1]],2,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11402,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11403,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11404,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11405,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 0 1 0 0 0 0 0 1 0 0 0]],False
11406,[[0 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11407,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11408,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11409,[[1 0 1 0 0 0 0 0 1 0 0 0]],0,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11410,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11411,[[1 0 1 0 0 0 0 0 0 0 0 1]],0,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11412,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11413,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[0 0 1 0 0 0 0 0 0 1 0 0]],False
11414,[[0 0 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11415,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11416,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11417,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11418,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11419,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11420,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11421,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11422,[[0 1 1 0 0 0 0 0 0 1 0 0]],0,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11423,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11424,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11425,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11426,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11427,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11428,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11429,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 0 0 0 0 0 0 0 0 1 0]],False
11430,[[0 1 0 0 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11431,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11432,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11433,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11434,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11435,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11436,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11437,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11438,[[0 1 0 1 0 0 0 0 0 0 1 0]],0,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11439,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11440,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11441,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11442,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11443,[[0 1 0 1 0 0 0 0 1 0 0 0]],0,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11444,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11445,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11446,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11447,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11448,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11449,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
11450,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
11451,[[0 1 0 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11452,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11453,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11454,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11455,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11456,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11457,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
11458,[[0 1 1 0 0 0 0 0 0 0 0 1]],2,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11459,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
11460,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 0 1 0 0 0 0 0 1 0 0 0]],False
11461,[[0 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11462,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11463,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11464,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11465,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11466,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11467,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
11468,[[1 0 1 0 0 0 0 0 1 0 0 0]],2,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11469,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11470,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11471,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11472,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11473,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
11474,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 0 0 0 0 0 0 0 0 1 0]],False
11475,[[1 0 0 0 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11476,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11477,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11478,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11479,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11480,[[1 0 0 1 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11481,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11482,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11483,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11484,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11485,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11486,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[0 0 0 1 0 0 0 0 0 1 0 0]],False
11487,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11488,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11489,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11490,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11491,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11492,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11493,[[0 1 0 1 0 0 0 0 0 1 0 0]],0,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11494,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11495,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11496,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11497,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 1 0 0 1 0]],False
11498,[[0 1 0 1 0 0 0 1 0 0 1 0]],0,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
11499,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
11500,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
11501,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
11502,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 1 1 0 0 0]],False
11503,[[0 1 0 1 0 0 0 1 1 0 0 0]],1,1,[[0 0 0 1 0 0 0 1 1 0 0 0]],False
11504,[[0 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11505,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11506,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11507,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11508,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11509,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11510,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11511,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
11512,[[1 0 0 1 0 0 0 1 1 0 0 0]],0,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11513,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11514,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11515,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11516,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11517,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11518,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11519,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11520,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
11521,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 0 0 0 0 0 0 0 0 1]],False
11522,[[1 0 0 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11523,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11524,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11525,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11526,[[1 0 1 0 0 0 0 0 0 0 0 1]],1,-1,[[1 0 1 0 0 0 0 0 0 0 0 1]],False
11527,[[1 0 1 0 0 0 0 0 0 0 0 1]],0,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11528,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11529,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11530,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11531,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11532,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11533,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
11534,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[0 0 1 0 0 0 0 0 0 1 0 0]],False
11535,[[0 0 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11536,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11537,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11538,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11539,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11540,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11541,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11542,[[0 1 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
11543,[[0 1 1 0 0 0 0 0 0 1 0 0]],0,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11544,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11545,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11546,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 1 0 0 0 0 0 0 0 1 0]],False
11547,[[0 1 1 0 0 0 0 0 0 0 1 0]],1,1,[[0 1 0 0 0 0 0 0 0 0 1 0]],False
11548,[[0 1 0 0 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11549,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11550,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11551,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11552,[[0 1 0 1 0 0 0 0 0 0 1 0]],0,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11553,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11554,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11555,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11556,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11557,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11558,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
11559,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 0 0 1 0 0 0 0 1 0 0 0]],False
11560,[[0 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
11561,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
11562,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
11563,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
11564,[[1 0 0 1 0 0 0 0 1 0 0 0]],2,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11565,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
11566,[[1 0 0 1 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11567,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11568,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
11569,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[0 0 0 1 0 0 0 0 0 1 0 0]],False
11570,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11571,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11572,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11573,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11574,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
11575,[[0 1 0 1 0 0 0 0 0 1 0 0]],0,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
11576,[[0 1 0 1 0 0 0 0 0 0 1 0]],0,1,[[0 1 0 1 0 0 1 0 1 0 0 0]],False
11577,[[0 1 0 1 0 0 1 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 1 0 1 0 0 0]],False
